187.58 570.0 3370.0 -529.0 0.0 16400.0 0.0 855
187.61 570.0 3370.0 -526.85 0.0 16400.0 0.0 855
187.63 570.0 3370.0 -526.15 0.0 16400.0 0.0 855
187.65 570.0 3370.89 -526.15 0.0 16400.0 0.0 855
187.67 570.0 3372.54 -526.15 0.0 16400.0 0.0 855
187.69 569.99 3375.0 -526.15 0.0 16400.0 0.0 855
187.71 569.99 3378.48 -526.15 0.0 16400.0 0.0 855
187.73 569.98 3382.86 -526.15 0.0 16400.0 0.0 855
187.75 569.97 3388.14 -526.15 0.0 16438.0 0.0 855
187.78 569.96 3395.06 -526.15 0.0 16656.0 0.0 855
187.8 569.94 3402.64 -526.15 0.0 16766.0 0.0 855
187.82 569.87 3410.74 -526.15 0.0 16857.0 0.0 848
187.84 569.71 3420.78 -526.15 0.0 17009.0 0.0 848
187.86 569.47 3430.94 -526.15 0.0 17140.0 0.0 848
187.88 569.15 3440.61 -526.15 0.0 17244.0 0.0 848
187.9 568.78 3449.32 -526.15 0.0 17244.0 0.0 848
187.92 568.34 3458.02 -526.15 0.0 17244.0 0.0 848
187.94 567.89 3465.75 -526.15 0.0 17244.0 0.0 848
187.95 567.47 3472.51 -526.15 0.0 17244.0 0.0 848
187.97 566.95 3480.24 -526.15 0.0 17244.0 0.0 848
187.99 566.45 3487.48 -526.15 0.0 17244.0 0.0 848
188.0 565.89 3495.21 -526.15 0.0 17244.0 0.0 848
188.02 565.39 3501.96 -526.15 0.0 17244.0 0.0 848
188.04 564.8 3509.69 -526.15 0.0 17244.0 0.0 848
188.05 564.28 3516.44 -526.15 0.0 17244.0 0.0 848
188.07 563.68 3524.16 -526.15 0.0 17244.0 0.0 848
188.09 563.14 3530.92 -526.15 0.0 17244.0 0.0 848
188.1 562.53 3538.64 -526.15 0.0 17244.0 0.0 848
188.12 561.99 3545.39 -526.15 0.0 17244.0 0.0 848
188.14 561.4 3552.63 -526.15 0.0 17244.0 0.0 848
188.15 560.81 3559.86 -526.15 0.0 17244.0 0.0 848
188.17 560.22 3567.1 -526.15 0.0 17244.0 0.0 848
188.19 559.67 3573.85 -526.15 0.0 17320.0 0.0 848
188.2 559.04 3581.57 -526.15 0.0 17385.0 0.0 848
188.22 558.44 3588.81 -526.15 0.0 17385.0 0.0 848
188.23 557.82 3596.04 -526.15 0.0 17347.0 0.0 943
188.25 557.22 3602.79 -526.15 0.0 17273.0 0.0 943
188.27 556.5 3610.98 -526.15 0.0 17204.0 0.0 943
188.29 555.82 3618.7 -526.15 0.0 17126.0 0.0 943
188.31 555.07 3627.38 -526.15 0.0 17126.0 0.0 943
188.33 554.39 3635.58 -526.15 0.0 17126.0 0.0 943
188.35 553.74 3643.78 -526.15 0.0 17050.0 0.0 943
188.36 553.13 3651.5 -526.15 0.0 16981.0 0.0 943
188.38 552.55 3659.22 -526.15 0.0 16981.0 0.0 943
188.4 552.0 3666.95 -525.1 0.0 16981.0 0.0 943
188.42 551.44 3675.16 -524.47 0.0 16828.0 0.0 943
188.43 550.89 3683.37 -523.85 0.0 16615.0 0.0 943
188.45 550.48 3690.13 -523.33 0.0 16302.0 0.0 943
188.47 550.06 3697.86 -524.61 0.0 16041.0 0.0 943
188.49 549.76 3705.12 -526.64 0.0 15671.0 0.0 943
188.5 549.55 3713.34 -528.94 0.0 15345.0 0.0 943
188.52 549.5 3720.6 -530.93 0.0 14975.0 0.0 943
188.54 549.63 3728.83 -533.13 0.0 14627.0 0.0 943
188.56 549.95 3736.57 -535.2 0.0 14349.0 0.0 943
188.57 550.47 3744.29 -537.27 0.0 14140.0 0.0 943
188.59 551.19 3752.0 -539.35 0.0 14068.0 0.0 943
188.61 552.17 3760.17 -541.83 0.0 14068.0 0.0 943
188.63 553.18 3767.36 -544.37 0.0 14030.0 0.0 943
188.65 554.47 3775.49 -547.26 0.0 14030.0 0.0 943
188.66 555.8 3783.12 -549.97 0.0 14030.0 0.0 943
188.68 557.2 3790.73 -552.6 0.0 14030.0 0.0 943
188.7 558.68 3798.33 -554.98 0.0 14030.0 0.0 943
188.71 560.11 3805.45 -557.21 0.0 14030.0 0.0 943
188.73 561.68 3813.04 -559.59 0.0 14030.0 0.0 943
188.75 563.38 3821.08 -562.12 0.0 14030.0 0.0 943
188.77 564.91 3828.18 -564.24 0.0 14030.0 0.0 943
188.78 566.56 3835.75 -566.51 0.0 14030.0 0.0 943
188.8 568.13 3842.84 -568.63 0.0 14030.0 0.0 943
188.82 569.81 3850.4 -570.9 0.0 14030.0 0.0 821
188.84 571.39 3857.48 -573.03 0.0 14030.0 0.0 821
188.85 573.09 3865.04 -575.29 0.0 14030.0 0.0 821
188.87 574.59 3871.65 -577.36 0.0 14030.0 0.0 821
188.89 576.73 3881.09 -580.71 0.0 14030.0 0.0 821
188.9 578.34 3888.17 -582.98 0.0 14030.0 0.0 821
188.92 579.84 3894.77 -584.8 0.0 14030.0 0.0 821
188.94 581.68 3902.79 -587.02 0.0 14030.0 0.0 821
188.96 583.19 3909.4 -588.85 0.0 14030.0 0.0 821
188.98 585.02 3917.42 -591.07 0.0 14030.0 0.0 821
188.99 586.86 3925.44 -593.29 0.0 14068.0 0.0 821
189.01 588.48 3932.52 -595.25 0.0 13618.0 0.0 821
189.03 590.1 3939.59 -597.16 0.0 12974.0 0.0 821
189.04 591.77 3946.66 -599.04 0.0 12561.0 0.0 821
189.06 593.83 3954.62 -600.8 0.0 12214.0 0.0 821
189.08 596.23 3963.0 -602.24 0.0 11905.0 0.0 821
189.1 598.55 3970.39 -603.51 0.0 11614.0 0.0 821
189.12 599.9 3978.5 -604.86 0.0 11357.0 0.0 821
189.13 600.42 3985.75 -606.04 0.0 11014.0 0.0 821
189.15 600.38 3993.49 -607.28 0.0 10723.0 0.0 821
189.17 599.87 4001.7 -608.58 0.0 10322.0 0.0 821
189.19 599.04 4009.89 -609.85 0.0 9812.0 0.0 821
