9.91 1545.67 -2701.58 457.75 0 14800 0
10.05 1545.67 -2701.58 449.90 0 14800 0
10.06 1545.67 -2701.58 449.90 0 14800 0
10.08 1545.67 -2701.58 449.90 0 14800 0
10.09 1545.67 -2701.58 449.90 0 14800 0
10.11 1545.67 -2701.58 449.90 0 14800 0
10.12 1545.67 -2701.58 449.90 0 14800 0
10.14 1545.67 -2701.58 449.90 0 14800 0
10.16 1545.67 -2701.58 449.90 0 14800 0
10.17 1545.67 -2701.58 449.90 0 14800 0
10.19 1545.67 -2701.58 449.90 0 14800 0
10.21 1545.67 -2701.58 449.90 0 14800 0
10.23 1545.67 -2701.58 449.90 0 14800 0
10.25 1545.67 -2701.58 449.90 0 14800 0
10.26 1545.67 -2701.58 449.90 0 14800 0
10.28 1545.67 -2701.58 449.90 0 14800 0
10.30 1545.67 -2701.58 449.90 0 14800 0
10.32 1545.67 -2701.58 449.90 0 14800 0
10.34 1545.67 -2701.58 449.90 0 14800 0
10.36 1545.67 -2701.58 449.90 0 14800 0
10.38 1545.67 -2701.58 449.90 0 14800 0
10.39 1545.67 -2701.58 449.90 0 14800 0
10.41 1545.67 -2701.58 449.90 0 14800 0
10.43 1545.67 -2701.58 449.90 0 14800 0
10.45 1545.67 -2701.58 449.90 0 14800 0
10.47 1545.67 -2701.58 449.90 0 14800 0
10.49 1545.67 -2701.58 449.90 0 14800 0
10.51 1545.67 -2701.58 449.90 0 14800 0
10.52 1545.67 -2701.58 449.90 0 14800 0
10.54 1545.67 -2701.58 449.90 0 14800 0
10.56 1545.67 -2701.58 449.90 0 14800 0
10.58 1545.67 -2701.58 449.90 0 14800 0
10.60 1545.67 -2701.58 449.90 0 14800 0
10.62 1545.67 -2701.58 449.90 0 14800 0
10.64 1545.67 -2701.58 449.90 0 14800 0
10.66 1545.67 -2701.58 449.90 0 14800 0
10.68 1545.67 -2701.58 449.90 0 14800 0
10.70 1545.67 -2701.58 449.90 0 14800 0
10.72 1545.67 -2701.58 449.90 0 14800 0
10.74 1545.67 -2701.58 449.90 0 14800 0
10.75 1545.67 -2701.58 449.90 0 14800 0
10.77 1545.67 -2701.58 449.90 0 14800 0
10.79 1545.67 -2701.58 449.90 0 14800 0
10.80 1545.67 -2701.58 449.90 0 14800 0
10.82 1545.67 -2701.58 449.90 0 14800 0
10.83 1545.67 -2701.58 449.90 0 14800 0
10.85 1545.67 -2701.58 449.90 0 14800 0
10.86 1545.67 -2701.58 449.90 0 14800 0
10.87 1545.67 -2701.58 449.90 0 14800 0
10.89 1545.67 -2701.58 449.90 0 14800 0
10.90 1545.67 -2701.58 449.90 0 14800 0
10.91 1545.67 -2701.58 449.90 0 14800 0
10.92 1545.67 -2701.58 449.90 0 14800 0
10.94 1545.67 -2701.58 449.90 0 14800 0
10.95 1545.67 -2701.58 449.90 0 14800 0
10.96 1545.31 -2701.53 449.90 0 14800 0
10.97 1544.69 -2701.44 449.90 0 14800 0
