9.91 2304.30 564.96 -81.00 0 48815 0
10.31 2304.30 564.96 -78.85 0 48777 0
10.32 2304.30 564.96 -78.15 0 48777 0
10.34 2304.30 564.96 -78.15 0 48777 0
10.36 2304.30 564.96 -78.15 0 48777 0
10.38 2304.30 564.96 -78.15 0 48777 0
10.39 2304.30 564.96 -78.15 0 48777 0
10.41 2304.30 564.96 -78.15 0 48777 0
10.43 2304.30 564.96 -78.15 0 48777 0
10.45 2304.30 564.96 -78.15 0 48777 0
10.46 2304.30 564.96 -78.15 0 48777 0
10.48 2304.30 564.96 -78.15 0 48777 0
10.49 2304.30 564.96 -78.15 0 48777 0
10.51 2304.30 564.96 -78.15 0 48777 0
10.52 2304.30 564.96 -78.15 0 48777 0
10.54 2304.30 564.96 -78.15 0 48777 0
10.55 2304.30 564.96 -78.15 0 48777 0
10.57 2304.30 564.96 -78.15 0 48777 0
10.58 2304.30 564.96 -78.15 0 48777 0
10.59 2304.30 564.96 -78.15 0 48739 0
10.61 2304.30 564.96 -78.15 0 48739 0
10.62 2304.30 564.96 -78.15 0 48739 0
10.64 2304.30 564.96 -78.15 0 48739 0
10.65 2304.30 564.96 -78.15 0 48739 0
10.67 2304.30 564.96 -78.15 0 48739 0
10.68 2304.30 564.96 -78.15 0 48739 0
10.69 2304.30 564.96 -78.15 0 48739 0
10.70 2304.30 564.96 -78.15 0 48739 0
10.72 2304.30 564.96 -78.15 0 48739 0
10.73 2304.30 564.96 -78.15 0 48701 0
10.75 2304.30 564.96 -78.15 0 48701 0
10.76 2304.30 564.96 -78.15 0 48663 0
10.77 2304.30 564.96 -78.15 0 48663 0
10.79 2304.30 564.96 -78.15 0 48625 0
10.80 2304.30 564.96 -78.15 0 48625 0
10.81 2304.30 564.96 -78.15 0 48587 0
10.83 2304.30 564.96 -78.15 0 48587 0
10.84 2304.30 564.96 -78.15 0 48587 0
10.85 2304.28 564.54 -78.15 0 48587 0
10.87 2304.24 563.80 -78.15 0 48587 0
10.88 2304.18 562.70 -78.15 0 48587 0
10.89 2304.10 561.24 -78.15 0 48587 0
10.91 2304.00 559.43 -78.15 0 48587 0
10.92 2303.87 557.05 -78.15 0 48587 0
10.93 2303.73 554.50 -78.15 0 48587 0
10.96 2303.57 551.59 -78.15 0 48587 0
10.97 2303.24 545.40 -78.15 0 48587 0
10.98 2303.06 542.21 -78.15 0 48587 0
10.99 2302.85 538.40 -78.15 0 48587 0
11.01 2302.59 533.48 -78.15 0 48587 0
11.02 2302.32 528.58 -78.15 0 48587 0
11.03 2302.01 522.86 -78.15 0 48587 0
11.05 2301.70 517.21 -78.15 0 48587 0
11.06 2301.33 510.45 -78.15 0 48587 0
11.08 2300.99 504.17 -78.15 0 48587 0
11.09 2300.67 498.37 -78.15 0 48587 0
11.11 2300.35 492.57 -78.15 0 48587 0
11.12 2299.93 484.83 -78.15 0 48587 0
11.14 2299.62 479.03 -78.15 0 48587 0
11.15 2299.27 472.75 -78.15 0 48587 0
11.16 2298.91 465.99 -78.15 0 48587 0
