0.40 2615.00 -2086.00 -48.71 0 33597 0
0.45 2615.00 -2086.00 -48.71 0 33597 0
0.49 2615.00 -2086.00 -48.71 0 33597 0
0.53 2615.00 -2086.00 -48.71 0 33597 0
0.57 2615.00 -2086.00 -48.71 0 33597 0
0.61 2615.00 -2086.00 -48.71 0 33597 0
0.66 2615.00 -2086.00 -48.71 0 33597 0
0.70 2615.00 -2086.00 -48.71 0 33597 0
0.75 2615.00 -2086.00 -48.71 0 33597 0
0.79 2615.00 -2086.00 -48.71 0 33597 0
0.83 2615.00 -2086.00 -48.71 0 33597 0
0.88 2615.00 -2086.00 -48.71 0 33597 0
0.92 2615.00 -2086.00 -48.71 0 33597 0
0.97 2615.00 -2086.00 -48.71 0 33597 0
1.01 2615.00 -2086.00 -48.71 0 33597 0
1.05 2615.00 -2086.00 -48.71 0 33597 0
1.10 2615.00 -2086.00 -48.71 0 33597 0
1.14 2615.00 -2086.00 -48.71 0 33597 0
1.19 2615.00 -2086.00 -48.71 0 33597 0
1.23 2615.00 -2086.00 -48.71 0 33597 0
1.27 2615.00 -2086.00 -48.71 0 33597 0
1.32 2615.00 -2086.00 -48.71 0 33597 0
1.36 2615.00 -2086.00 -48.71 0 33597 0
1.40 2615.00 -2086.00 -48.75 0 33597 0
1.45 2615.00 -2086.00 -48.71 0 33597 0
1.49 2615.00 -2086.00 -48.71 0 33597 0
1.54 2615.00 -2086.00 -48.71 0 33597 0
1.58 2615.00 -2086.00 -48.71 0 33597 0
1.62 2615.00 -2086.00 -48.71 0 33597 0
1.67 2615.00 -2086.00 -48.71 0 33597 0
1.71 2615.00 -2086.00 -48.71 0 33597 0
1.76 2615.00 -2086.00 -48.71 0 33597 0
1.80 2615.00 -2086.00 -48.71 0 33597 0
1.84 2615.00 -2086.00 -48.71 0 33597 0
1.89 2615.00 -2086.00 -48.71 0 33597 0
1.93 2615.00 -2086.00 -48.71 0 33597 0
1.98 2615.00 -2086.00 -48.71 0 33597 0
2.02 2615.00 -2086.00 -48.71 0 33597 0
2.06 2615.00 -2086.00 -48.71 0 33597 0
2.11 2615.00 -2086.00 -48.71 0 33597 0
2.15 2615.00 -2086.00 -48.71 0 33597 0
2.20 2615.00 -2086.00 -48.71 0 33597 0
2.24 2615.00 -2086.00 -48.71 0 33597 0
2.28 2615.00 -2086.00 -48.71 0 33597 0
2.32 2615.00 -2086.00 -48.71 0 33597 0
2.36 2613.55 -2086.12 -46.71 0 33597 0
2.40 2606.07 -2086.71 -46.71 0 33597 0
2.44 2594.89 -2087.60 -46.43 0 33597 65535
2.49 2578.41 -2088.91 -46.43 0 33597 0
2.53 2563.04 -2090.14 -46.17 0 33597 0
2.57 2541.82 -2091.82 -45.62 0 33597 65535
2.61 2523.48 -2093.28 -44.85 0 33597 0
2.65 2506.11 -2094.67 -43.21 0 33597 0
2.70 2485.37 -2096.32 -40.75 0 33597 0
2.74 2468.00 -2097.70 -38.42 0 33597 0
2.78 2448.70 -2099.23 -38.42 0 33597 0
2.82 2431.81 -2100.58 -38.42 0 33597 0
2.86 2412.99 -2102.07 -38.89 0 33597 0
2.91 2390.80 -2103.84 -38.89 0 33597 0
2.95 2374.40 -2105.14 -38.89 0 33597 0
2.99 2355.10 -2106.68 -37.78 0 33597 0
3.04 2336.28 -2108.18 -36.78 0 33597 0
3.08 2316.50 -2109.75 -34.27 0 33597 0
3.13 2295.28 -2111.55 -32.52 0 33827 17
3.18 2274.16 -2114.38 -33.81 0 35116 93
3.22 2254.71 -2118.51 -35.03 0 35738 77
3.27 2236.02 -2123.74 -35.98 0 36118 74
3.31 2216.15 -2130.00 -37.44 0 36249 56
3.35 2199.58 -2135.42 -40.61 0 36456 44
3.40 2181.40 -2142.11 -45.56 0 37001 61
3.44 2163.55 -2149.65 -51.42 0 37521 74
3.48 2147.38 -2157.43 -57.59 0 38107 72
3.52 2133.39 -2165.22 -63.33 0 38898 92
3.56 2118.80 -2174.40 -68.52 0 39473 70
3.60 2105.79 -2183.54 -73.51 0 39964 69
3.64 2092.94 -2193.41 -78.44 0 40040 57
3.68 2079.65 -2204.13 -83.39 0 40116 40
3.71 2067.12 -2214.54 -88.24 0 40116 26
3.75 2054.59 -2225.08 -92.34 0 40116 16
3.80 2037.05 -2239.88 -95.39 0 40116 0
3.84 2024.26 -2250.76 -97.53 0 40116 0
3.89 2006.79 -2265.60 -99.17 0 40116 0
3.92 1996.73 -2274.21 -101.41 0 39762 0
3.96 1983.94 -2284.57 -102.59 0 39494 65520
4.00 1970.71 -2294.37 -101.73 0 38515 65487
4.04 1955.89 -2303.61 -100.17 0 37725 65439
4.08 1939.96 -2311.89 -98.54 0 36436 65400
4.12 1919.14 -2320.40 -96.76 0 34944 65400
4.17 1900.82 -2325.07 -94.87 0 33716 65367
4.21 1881.14 -2327.05 -93.32 0 31576 65378
4.25 1861.38 -2325.45 -92.17 0 29532 65389
4.30 1841.48 -2320.04 -90.82 0 27787 65378
4.34 1823.46 -2311.88 -89.50 0 26825 65389
4.39 1806.73 -2300.45 -87.91 0 26749 65411
4.43 1790.10 -2290.45 -88.45 0 26749 65464
4.48 1773.67 -2280.16 -88.96 0 26422 65483
4.52 1757.60 -2269.35 -90.02 0 26095 65486
4.56 1741.86 -2258.05 -87.79 0 26057 65497
4.61 1726.24 -2246.60 -88.78 0 26057 65514
4.65 1710.64 -2235.14 -93.08 0 26057 0
4.70 1695.11 -2223.58 -97.82 0 26057 0
4.74 1680.19 -2212.42 -102.67 0 26057 0
4.78 1665.11 -2201.26 -109.26 0 26358 18
4.82 1649.75 -2190.40 -111.83 0 26895 24
4.87 1633.22 -2179.89 -114.62 0 27582 57
4.91 1616.92 -2170.61 -117.81 0 27855 54
4.95 1600.30 -2161.77 -119.91 0 27855 34
5.00 1583.42 -2153.39 -122.01 0 27855 19
5.04 1565.79 -2144.27 -122.01 0 27855 0
5.08 1548.57 -2135.43 -122.25 0 27855 0
5.13 1531.33 -2126.61 -123.65 0 27855 0
5.17 1514.09 -2117.80 -125.42 0 27855 0
5.22 1496.85 -2109.00 -127.01 0 27855 0
5.26 1479.60 -2100.20 -127.88 0 27970 0
5.30 1463.07 -2092.13 -128.32 0 28167 17
5.34 1447.90 -2085.72 -126.40 0 28243 13
5.39 1431.90 -2079.31 -121.38 0 28243 0
5.43 1415.13 -2072.09 -115.84 0 28243 0
5.47 1398.22 -2064.33 -111.18 0 28243 0
5.51 1381.36 -2055.25 -107.73 0 28243 0
5.55 1364.55 -2046.75 -105.41 0 28243 0
5.59 1348.44 -2038.99 -103.37 0 28357 0
5.63 1331.32 -2031.11 -102.52 0 28600 19
5.68 1314.42 -2023.85 -104.92 0 28714 14
5.72 1296.75 -2016.56 -108.27 0 29036 18
5.76 1279.70 -2009.98 -111.91 0 29754 33
5.80 1262.19 -2004.62 -114.23 0 30099 70
5.85 1242.43 -1999.70 -113.06 0 31245 124
5.89 1226.10 -1997.25 -115.68 0 32114 114
5.93 1208.26 -1995.38 -118.12 0 32945 128
5.97 1190.29 -1995.21 -121.89 0 34052 135
6.01 1172.34 -1996.70 -126.40 0 35126 107
6.05 1155.30 -1999.67 -130.01 0 36294 111
6.09 1138.69 -2005.33 -132.27 0 37224 129
6.13 1124.14 -2010.90 -132.27 0 37492 113
6.16 1108.97 -2017.38 -132.27 0 37607 76
6.20 1093.11 -2024.64 -132.27 0 37683 53
6.24 1078.71 -2031.57 -132.27 0 37683 31
6.28 1063.93 -2038.82 -132.27 0 37683 21
6.32 1048.33 -2046.58 -132.27 0 37683 0
6.35 1033.19 -2054.19 -132.27 0 37683 0
6.39 1018.07 -2061.83 -132.27 0 37683 0
6.43 1002.96 -2069.49 -132.27 0 37683 0
6.47 988.72 -2076.72 -132.27 0 37683 0
6.51 973.20 -2084.63 -132.27 0 37759 0
6.55 957.29 -2092.86 -130.68 0 37835 0
6.58 943.57 -2100.04 -127.38 0 37835 0
6.62 928.16 -2108.18 -124.00 0 37911 0
6.67 906.80 -2119.55 -121.82 0 37911 0
6.71 892.93 -2126.97 -119.04 0 37911 0
6.76 873.39 -2137.44 -114.04 0 37911 0
6.80 861.48 -2143.84 -107.88 0 37911 0
6.83 848.43 -2150.85 -100.88 0 37911 0
6.87 834.66 -2158.24 -93.49 0 37911 0
6.91 820.52 -2165.83 -85.91 0 37911 0
6.95 806.21 -2173.52 -78.22 0 37911 0
6.98 791.80 -2181.26 -70.49 0 37911 0
7.02 776.80 -2189.32 -62.42 0 37911 0
7.06 762.38 -2197.06 -54.71 0 37911 0
7.10 747.93 -2204.82 -46.95 0 37911 0
7.14 732.90 -2212.89 -38.87 0 37911 0
7.17 718.47 -2220.63 -31.15 0 37911 0
7.21 703.46 -2228.69 -23.07 0 37911 0
7.25 689.04 -2236.43 -15.36 0 37911 0
7.29 674.03 -2244.49 -7.28 0 37911 0
7.32 659.61 -2252.23 0.43 0 37911 0
7.36 645.44 -2259.84 8.63 0 37911 0
7.40 630.61 -2267.80 17.06 0 37911 0
7.44 615.81 -2275.75 25.44 0 37911 0
7.48 600.21 -2284.13 34.29 0 37911 0
7.52 584.53 -2292.55 43.19 0 37911 0
7.56 569.25 -2300.75 51.36 0 37911 0
7.60 554.43 -2308.71 58.94 0 37911 0
7.63 539.16 -2316.91 66.75 0 37911 0
7.67 524.90 -2324.57 74.02 0 37873 0
7.71 509.11 -2333.01 82.14 0 37873 0
7.75 493.09 -2341.52 90.33 0 37797 0
