9.90 728.00 -328.00 -209.00 0 19624 0
10.06 728.00 -328.00 -206.85 0 19624 0
10.09 728.00 -328.00 -206.15 0 19624 0
10.12 728.00 -328.00 -206.15 0 19624 0
10.15 728.00 -328.00 -206.15 0 19624 0
10.18 728.00 -328.00 -206.15 0 19624 0
10.21 728.00 -328.00 -206.15 0 19624 0
10.24 728.00 -328.00 -206.15 0 19624 0
10.28 728.00 -328.00 -206.15 0 19624 0
10.32 728.00 -328.00 -206.15 0 19624 0
10.35 727.22 -325.58 -206.15 0 19624 0
10.39 725.60 -320.52 -206.15 0 19624 0
10.42 723.35 -313.50 -206.15 0 19624 0
10.45 720.36 -304.21 -206.15 0 19624 0
10.49 716.51 -292.21 -206.15 0 19624 0
10.53 711.71 -277.26 -206.15 0 20007 0
10.56 706.83 -262.05 -206.15 0 20232 0
10.59 702.37 -248.74 -206.15 0 20308 0
10.62 697.86 -235.96 -206.15 0 20308 0
10.65 693.71 -224.60 -206.15 0 20308 0
10.67 689.46 -213.26 -206.15 0 20308 0
10.70 682.64 -203.27 -206.15 0 20308 0
10.73 674.22 -194.58 -206.15 0 20308 0
10.75 664.82 -186.96 -206.15 0 20308 0
10.78 655.24 -180.40 -206.15 0 20308 0
10.81 644.87 -174.16 -206.15 0 20308 0
10.84 634.25 -168.35 -206.15 0 20308 0
10.86 623.92 -163.06 -206.15 0 20232 0
10.89 613.48 -157.96 -206.15 0 20232 0
10.91 603.42 -153.18 -206.15 0 20117 0
10.94 592.45 -148.08 -206.15 0 19962 0
10.97 581.47 -143.00 -206.15 0 19768 0
11.00 570.50 -137.89 -206.15 0 19692 0
11.02 560.01 -132.91 -206.15 0 19506 0
11.05 549.55 -127.85 -206.15 0 19353 0
11.08 538.29 -122.24 -206.15 0 19167 0
11.10 527.95 -116.94 -206.15 0 18895 0
11.13 517.26 -111.27 -206.15 0 18612 0
11.16 508.04 -102.71 -206.15 0 18254 0
11.19 501.29 -93.86 -206.15 0 17918 0
11.21 495.59 -83.73 -206.15 0 17668 0
11.24 491.17 -73.52 -206.15 0 17454 0
11.26 487.60 -62.98 -206.15 0 17378 0
11.29 484.80 -52.70 -206.15 0 17235 0
11.31 482.41 -41.83 -206.15 0 17159 0
11.33 480.51 -31.35 -206.15 0 17057 0
11.36 478.92 -20.82 -206.15 0 16878 0
11.38 477.52 -9.78 -206.15 0 16731 0
11.41 476.45 0.33 -206.15 0 16560 0
11.43 475.55 10.94 -206.15 0 16313 0
11.46 474.82 22.05 -206.15 0 16043 0
11.48 474.33 32.68 -206.15 0 15739 0
11.50 474.07 43.33 -206.15 0 15514 0
11.53 474.06 53.49 -206.15 0 15293 0
11.55 474.34 65.10 -206.15 0 15293 0
11.57 474.71 73.81 -206.15 0 15293 0
11.60 475.38 84.92 -206.15 0 15293 0
11.62 476.03 94.09 -206.15 0 15293 0
11.64 476.93 105.19 -206.15 0 15369 0
11.66 477.77 114.83 -206.15 0 15369 0
11.69 478.63 124.47 -206.15 0 15445 0
11.71 479.51 134.11 -206.15 0 15445 0
11.73 480.44 144.23 -206.15 0 15445 0
11.75 481.27 153.39 -206.15 0 15445 0
11.77 482.11 162.55 -206.15 0 15445 0
11.80 482.98 172.19 -206.15 0 15598 0
11.82 483.99 183.28 -206.15 0 15743 0
11.85 484.86 193.40 -206.15 0 15955 0
11.87 485.75 204.50 -206.15 0 16090 0
11.90 486.48 215.12 -206.15 0 16338 0
11.92 487.12 226.24 -206.15 0 16645 0
11.94 487.53 235.42 -206.15 0 17199 0
11.96 487.79 245.10 -206.15 0 17938 0
11.98 487.80 254.78 -206.15 0 18862 0
12.00 487.44 264.45 -206.15 0 19784 0
12.03 486.65 273.62 -206.15 0 20616 0
12.05 485.25 283.19 -206.15 0 21489 0
12.07 483.09 293.13 -206.15 0 22043 0
12.09 480.38 302.42 -206.15 0 22479 0
12.12 476.88 311.96 -206.15 0 22787 0
12.14 473.03 320.84 -206.15 0 23029 0
12.16 468.48 329.93 -206.15 0 23174 0
12.19 463.52 338.81 -206.15 0 23266 0
12.21 458.51 347.08 -206.15 0 23266 0
12.23 452.98 355.61 -206.15 0 23266 0
12.25 447.82 363.23 -206.15 0 23266 0
12.27 441.98 371.54 -206.15 0 23266 0
12.30 436.60 379.01 -206.15 0 23266 0
12.32 430.88 386.81 -206.15 0 23266 0
12.34 425.10 394.58 -206.15 0 23266 0
12.36 419.28 402.32 -230.11 0 23266 0
12.38 413.44 410.03 -232.38 0 23457 0
12.41 407.57 417.73 -232.00 0 23764 0
12.43 401.65 425.39 -231.52 0 24271 0
12.45 395.64 432.97 -231.02 0 24819 0
12.47 389.14 440.79 -254.65 0 24819 0
12.49 382.74 448.06 -256.54 0 24819 0
12.52 376.52 454.83 -256.09 0 24819 0
12.54 369.86 461.85 -255.54 0 24819 0
12.56 363.45 468.44 -255.01 0 24819 0
12.58 356.98 474.98 -278.64 0 24819 0
12.60 349.83 482.20 -271.04 0 24819 0
12.63 342.67 489.41 -263.95 0 24819 0
12.65 335.16 496.96 -257.06 0 24819 0
12.67 327.98 504.16 -251.00 0 24819 0
12.69 320.80 511.35 -245.45 0 24819 0
12.71 314.30 517.85 -240.87 0 24819 0
12.73 308.13 524.01 -236.91 0 24819 0
12.75 302.30 529.82 -233.51 0 24819 0
12.77 296.13 535.97 -230.28 0 24819 0
12.79 289.95 542.11 -227.41 0 24819 0
12.81 283.77 548.25 -224.92 0 24819 0
12.83 277.93 554.04 -222.91 0 24819 0
12.85 272.43 559.49 -221.33 0 24819 0
12.87 266.58 565.28 -219.96 0 24819 0
12.89 260.38 571.40 -212.92 0 24819 0
12.90 254.53 577.19 -206.61 0 24819 0
12.92 248.67 582.97 -200.64 0 24819 0
12.94 242.82 588.75 -194.99 0 24819 0
12.96 236.96 594.53 -189.68 0 24819 0
12.98 230.06 601.32 -183.86 0 24819 0
13.00 224.88 606.41 -179.79 0 24819 0
