%# iteration evaluations sigma void fitness_of_recent_best x_of_recent_best(1...dimension) (randomSeed=1620941652968, Thu May 13 16:34:13 CDT 2021)

1 10 0.20479442066788983 0 59.0 -0.05312119574176431 -0.27904204536894467 0.023541799198746445 0.10141642473667267 -0.17582683155780093 0.22110658406902278 -0.4916090679971196 -0.016824820257105313 -0.0012934093015504397 0.18025962662703293 
2 20 0.22393886232394586 0 58.0 0.3580385259855842 0.14542005782386408 0.4337564622875571 -0.044122881074698646 0.2148972518473849 0.13204722233693553 -0.3919831214240125 -0.12158485478407624 -0.029236976215650495 0.18675482273486352 
3 30 0.22354060080194954 0 58.0 0.17506577038927207 -0.09736264394796916 0.29296431030495085 0.4851328719778772 -0.04646685785496232 0.081283567004926 -0.5402944577488269 0.0701314775379459 -0.21634248509175832 0.4767273247478967 
4 40 0.23435410980323587 0 58.0 -0.2941427015587889 0.02755025695811191 -0.001789332634310442 0.13266474528760816 0.2537911087108023 0.3582711136008328 -0.523109068440218 -0.10568935220765342 0.0531980056616857 0.954471976216828 
5 50 0.2460767238587127 0 58.0 -0.2528368708496895 0.27585295057794523 -0.2308410107703675 0.2964888133169721 0.09488775814966408 0.22455246002926463 -0.8151456808995492 -0.21145394816292679 -0.2551570121047447 1.0439967969083876 
6 60 0.23751001439194244 0 58.0 -0.04892589131070538 -0.07117268888839186 -0.04897619438795736 -0.19309618387600264 -0.17954643540096188 0.2590378568038625 -0.4932509944667822 0.16673793577223178 0.2125050463110973 0.6317028000578598 
7 70 0.3948998717330208 0 58.0 -0.847562339624737 0.5357554783740189 -0.008236410131684822 0.19771845039810426 0.03368553648881058 0.2633156208662558 -0.971224640292255 -0.33038661396452507 0.23132844762294477 1.3117139063851395 
8 80 0.44507486791490375 0 58.0 -0.16072204602018947 0.7552783683095868 -0.594974116367613 -0.5297496858122 0.7086343337766026 0.6960843490144528 -1.496657244874856 -0.3500604186758695 -0.06726812107123542 1.1133336727411163 
9 90 0.4823792944376767 0 58.0 -0.38001646630716335 0.4220064597950474 -0.9306447959164145 -0.7197293802613925 0.49513824784323196 1.1288297610215252 -1.6451009159537673 -0.28538144598305937 0.3628561264266814 0.9701266353102629 
10 100 0.7619916692335162 0 -1.0 0.2521816426342346 -0.30612934636880496 0.8783580931075137 -1.0262242522823946 1.0445443130665464 1.6020267165270825 -2.4345702171426242 -1.210555168514842 -0.9039213350042418 0.49961252397289696 
