9.91 -1052.91 -2058.45 778.53 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
9.97 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
9.98 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
9.99 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.00 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.00 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.01 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.02 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.03 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.03 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.04 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.05 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.06 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.06 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.07 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.08 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.08 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.09 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.10 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.11 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.11 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.12 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.13 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.14 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.14 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.15 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.16 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.17 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.17 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.18 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.19 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.20 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.20 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.21 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.22 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.23 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.24 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.24 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.25 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.26 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.27 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.28 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.29 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.29 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.30 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.31 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.32 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
10.32 -1052.91 -2058.45 770.68 0 23800 0 0.00 0.00 0.00 0.00 0.00 0.00
