0.4 2615.0 -2086.0 -48.71 0.0 33597.0 0.0 280
0.44 2615.0 -2086.0 -48.75 0.0 33597.0 0.0 280
0.49 2615.0 -2086.0 -48.71 0.0 33597.0 0.0 280
0.53 2613.55 -2086.12 -46.71 0.0 33597.0 0.0 280
0.57 2606.07 -2086.71 -46.71 0.0 33597.0 0.0 280
0.61 2594.89 -2087.6 -46.43 0.0 33597.0 65535.0 280
0.66 2578.41 -2088.91 -46.43 0.0 33597.0 0.0 280
0.7 2563.04 -2090.14 -46.17 0.0 33597.0 0.0 280
0.74 2541.82 -2091.82 -45.62 0.0 33597.0 65535.0 280
0.78 2523.48 -2093.28 -44.85 0.0 33597.0 0.0 280
0.82 2506.11 -2094.67 -43.21 0.0 33597.0 0.0 280
0.87 2485.37 -2096.32 -40.75 0.0 33597.0 0.0 110
0.91 2468.0 -2097.7 -38.42 0.0 33597.0 0.0 110
0.95 2448.7 -2099.23 -38.42 0.0 33597.0 0.0 110
0.99 2431.81 -2100.58 -38.42 0.0 33597.0 0.0 110
1.03 2412.99 -2102.07 -38.89 0.0 33597.0 0.0 110
1.08 2390.8 -2103.84 -38.89 0.0 33597.0 0.0 110
1.12 2374.4 -2105.14 -38.89 0.0 33597.0 0.0 110
1.16 2355.1 -2106.68 -37.78 0.0 33597.0 0.0 110
1.21 2336.28 -2108.18 -36.78 0.0 33597.0 0.0 110
1.25 2316.5 -2109.75 -34.27 0.0 33597.0 0.0 110
1.3 2295.28 -2111.55 -32.52 0.0 33827.0 17.0 110
1.35 2274.16 -2114.38 -33.81 0.0 35116.0 93.0 110
1.39 2254.71 -2118.51 -35.03 0.0 35738.0 77.0 110
1.44 2236.02 -2123.74 -35.98 0.0 36118.0 74.0 110
1.48 2216.15 -2130.0 -37.44 0.0 36249.0 56.0 110
1.52 2199.58 -2135.42 -40.61 0.0 36456.0 44.0 110
1.57 2181.4 -2142.11 -45.56 0.0 37001.0 61.0 110
1.61 2163.55 -2149.65 -51.42 0.0 37521.0 74.0 91
1.65 2147.38 -2157.43 -57.59 0.0 38107.0 72.0 91
1.69 2133.39 -2165.22 -63.33 0.0 38898.0 92.0 91
1.73 2118.8 -2174.4 -68.52 0.0 39473.0 70.0 91
1.77 2105.79 -2183.54 -73.51 0.0 39964.0 69.0 91
1.81 2092.94 -2193.41 -78.44 0.0 40040.0 57.0 91
1.85 2079.65 -2204.13 -83.39 0.0 40116.0 40.0 91
1.88 2067.12 -2214.54 -88.24 0.0 40116.0 26.0 91
1.92 2054.59 -2225.08 -92.34 0.0 40116.0 16.0 91
1.97 2037.05 -2239.88 -95.39 0.0 40116.0 0.0 91
2.01 2024.26 -2250.76 -97.53 0.0 40116.0 0.0 91
2.06 2006.79 -2265.6 -99.17 0.0 40116.0 0.0 91
2.09 1996.73 -2274.21 -101.41 0.0 39762.0 0.0 91
2.13 1983.94 -2284.57 -102.59 0.0 39494.0 65520.0 91
2.17 1970.71 -2294.37 -101.73 0.0 38515.0 65487.0 91
2.21 1955.89 -2303.61 -100.17 0.0 37725.0 65439.0 91
2.25 1939.96 -2311.89 -98.54 0.0 36436.0 65400.0 91
2.29 1919.14 -2320.4 -96.76 0.0 34944.0 65400.0 91
2.34 1900.82 -2325.07 -94.87 0.0 33716.0 65367.0 103
2.38 1881.14 -2327.05 -93.32 0.0 31576.0 65378.0 103
2.42 1861.38 -2325.45 -92.17 0.0 29532.0 65389.0 103
2.47 1841.48 -2320.04 -90.82 0.0 27787.0 65378.0 103
2.51 1823.46 -2311.88 -89.5 0.0 26825.0 65389.0 103
2.56 1806.73 -2300.45 -87.91 0.0 26749.0 65411.0 103
2.6 1790.1 -2290.45 -88.45 0.0 26749.0 65464.0 103
2.65 1773.67 -2280.16 -88.96 0.0 26422.0 65483.0 103
2.69 1757.6 -2269.35 -90.02 0.0 26095.0 65486.0 103
2.73 1741.86 -2258.05 -87.79 0.0 26057.0 65497.0 103
2.78 1726.24 -2246.6 -88.78 0.0 26057.0 65514.0 103
2.82 1710.64 -2235.14 -93.08 0.0 26057.0 0.0 90
2.87 1695.11 -2223.58 -97.82 0.0 26057.0 0.0 90
2.91 1680.19 -2212.42 -102.67 0.0 26057.0 0.0 90
2.95 1665.11 -2201.26 -109.26 0.0 26358.0 18.0 90
2.99 1649.75 -2190.4 -111.83 0.0 26895.0 24.0 90
3.04 1633.22 -2179.89 -114.62 0.0 27582.0 57.0 90
3.08 1616.92 -2170.61 -117.81 0.0 27855.0 54.0 90
3.12 1600.3 -2161.77 -119.91 0.0 27855.0 34.0 90
3.17 1583.42 -2153.39 -122.01 0.0 27855.0 19.0 90
3.21 1565.79 -2144.27 -122.01 0.0 27855.0 0.0 90
3.25 1548.57 -2135.43 -122.25 0.0 27855.0 0.0 90
3.3 1531.33 -2126.61 -123.65 0.0 27855.0 0.0 108
3.34 1514.09 -2117.8 -125.42 0.0 27855.0 0.0 108
3.39 1496.85 -2109.0 -127.01 0.0 27855.0 0.0 108
3.43 1479.6 -2100.2 -127.88 0.0 27970.0 0.0 108
3.47 1463.07 -2092.13 -128.32 0.0 28167.0 17.0 108
3.51 1447.9 -2085.72 -126.4 0.0 28243.0 13.0 108
3.56 1431.9 -2079.31 -121.38 0.0 28243.0 0.0 108
3.6 1415.13 -2072.09 -115.84 0.0 28243.0 0.0 108
3.64 1398.22 -2064.33 -111.18 0.0 28243.0 0.0 108
3.68 1381.36 -2055.25 -107.73 0.0 28243.0 0.0 108
3.72 1364.55 -2046.75 -105.41 0.0 28243.0 0.0 108
3.76 1348.44 -2038.99 -103.37 0.0 28357.0 0.0 108
3.8 1331.32 -2031.11 -102.52 0.0 28600.0 19.0 108
3.85 1314.42 -2023.85 -104.92 0.0 28714.0 14.0 108
3.89 1296.75 -2016.56 -108.27 0.0 29036.0 18.0 109
3.93 1279.7 -2009.98 -111.91 0.0 29754.0 33.0 109
3.97 1262.19 -2004.62 -114.23 0.0 30099.0 70.0 109
4.02 1242.43 -1999.7 -113.06 0.0 31245.0 124.0 109
4.06 1226.1 -1997.25 -115.68 0.0 32114.0 114.0 109
4.1 1208.26 -1995.38 -118.12 0.0 32945.0 128.0 109
4.14 1190.29 -1995.21 -121.89 0.0 34052.0 135.0 109
4.18 1172.34 -1996.7 -126.4 0.0 35126.0 107.0 109
4.22 1155.3 -1999.67 -130.01 0.0 36294.0 111.0 109
4.26 1138.69 -2005.33 -132.27 0.0 37224.0 129.0 109
4.3 1124.14 -2010.9 -132.27 0.0 37492.0 113.0 109
4.33 1108.97 -2017.38 -132.27 0.0 37607.0 76.0 109
4.37 1093.11 -2024.64 -132.27 0.0 37683.0 53.0 109
4.41 1078.71 -2031.57 -132.27 0.0 37683.0 31.0 109
4.45 1063.93 -2038.82 -132.27 0.0 37683.0 21.0 109
4.49 1048.33 -2046.58 -132.27 0.0 37683.0 0.0 109
4.52 1033.19 -2054.19 -132.27 0.0 37683.0 0.0 109
4.56 1018.07 -2061.83 -132.27 0.0 37683.0 0.0 109
4.6 1002.96 -2069.49 -132.27 0.0 37683.0 0.0 109
4.64 988.72 -2076.72 -132.27 0.0 37683.0 0.0 109
4.68 973.2 -2084.63 -132.27 0.0 37759.0 0.0 109
4.72 957.29 -2092.86 -130.68 0.0 37835.0 0.0 109
4.75 943.57 -2100.04 -127.38 0.0 37835.0 0.0 109
4.79 928.16 -2108.18 -124.0 0.0 37911.0 0.0 216
4.84 906.8 -2119.55 -121.82 0.0 37911.0 0.0 216
4.88 892.93 -2126.97 -119.04 0.0 37911.0 0.0 216
4.93 873.39 -2137.44 -114.04 0.0 37911.0 0.0 216
4.97 861.48 -2143.84 -107.88 0.0 37911.0 0.0 216
5.0 848.43 -2150.85 -100.88 0.0 37911.0 0.0 216
5.04 834.66 -2158.24 -93.49 0.0 37911.0 0.0 216
5.08 820.52 -2165.83 -85.91 0.0 37911.0 0.0 216
5.12 806.21 -2173.52 -78.22 0.0 37911.0 0.0 216
5.15 791.8 -2181.26 -70.49 0.0 37911.0 0.0 216
5.19 776.8 -2189.32 -62.42 0.0 37911.0 0.0 216
