9.90 -456.36 372.45 -59.97 0 56688 0
10.03 -456.36 372.45 -66.10 0 56688 0
10.04 -456.36 372.45 -66.10 0 56688 0
10.06 -456.36 372.45 -66.10 0 56688 0
10.07 -456.36 372.45 -66.10 0 56688 0
10.08 -456.36 372.45 -66.10 0 56688 0
10.10 -456.36 372.45 -66.10 0 56688 0
10.11 -456.36 372.45 -66.10 0 56688 0
10.13 -456.36 372.45 -66.10 0 56688 0
10.15 -456.36 372.45 -66.10 0 56688 0
10.16 -456.36 372.45 -66.10 0 56688 0
10.18 -456.36 372.45 -66.10 0 56688 0
10.20 -456.36 372.45 -66.10 0 56688 0
10.21 -456.36 372.45 -66.10 0 56688 0
10.23 -456.36 372.45 -66.10 0 56535 0
10.25 -456.36 372.45 -66.10 0 56310 0
10.27 -456.36 372.45 -66.10 0 56310 0
10.29 -456.36 372.45 -66.10 0 56310 0
10.31 -456.36 372.45 -66.10 0 56310 0
10.33 -456.36 372.45 -66.10 0 56310 0
10.34 -456.36 372.45 -66.10 0 56310 0
10.36 -456.36 372.45 -66.10 0 56310 0
10.38 -456.36 372.45 -66.10 0 56310 0
10.40 -456.36 372.45 -66.10 0 56310 0
10.42 -456.36 372.45 -66.10 0 56310 0
10.44 -456.36 372.45 -66.10 0 56310 0
10.46 -456.36 372.45 -66.10 0 56310 0
10.48 -456.36 372.45 -66.10 0 56310 0
10.50 -456.36 372.45 -66.10 0 56310 0
10.52 -456.36 372.45 -66.10 0 56310 0
10.54 -456.36 372.45 -66.10 0 56310 0
10.55 -456.36 372.45 -66.10 0 56310 0
10.57 -456.36 372.45 -66.10 0 56310 0
10.59 -456.36 372.45 -66.10 0 56310 0
10.61 -456.36 372.45 -66.10 0 56310 0
10.63 -456.36 372.45 -66.10 0 56042 0
10.65 -456.36 372.45 -66.10 0 55829 0
10.66 -456.36 372.45 -66.10 0 55589 0
10.68 -456.36 372.45 -66.10 0 55401 0
10.70 -456.36 372.45 -66.10 0 55251 0
10.71 -456.36 372.45 -66.10 0 55111 0
10.73 -456.36 372.45 -66.10 0 54936 0
10.74 -456.36 372.45 -66.10 0 54691 0
10.76 -456.36 372.45 -66.10 0 54446 0
10.77 -456.36 372.45 -66.10 0 54145 0
10.79 -456.36 372.45 -66.10 0 53829 0
10.80 -456.14 372.02 -66.10 0 53428 0
