0.40 933.39 1442.95 -462.15 0 39345 0
0.44 933.39 1442.95 -462.15 0 39345 0
0.48 933.39 1442.95 -462.15 0 39345 0
0.53 933.39 1442.95 -462.15 0 39345 0
0.57 933.39 1442.95 -462.15 0 39345 0
0.63 933.39 1442.95 -462.15 0 39345 0
0.66 933.39 1442.95 -462.15 0 39345 0
0.72 933.39 1442.95 -462.15 0 39345 0
0.77 933.39 1442.95 -462.15 0 39345 0
0.82 933.39 1442.95 -462.15 0 39345 0
0.87 933.39 1442.95 -462.15 0 39345 0
0.91 933.39 1442.95 -462.15 0 39345 0
0.95 933.39 1442.95 -462.15 0 39345 0
0.99 933.39 1442.95 -462.15 0 39345 0
1.04 933.39 1442.95 -462.15 0 39345 0
1.10 933.39 1442.95 -462.15 0 39345 0
1.13 933.39 1442.95 -462.15 0 39345 0
1.19 933.39 1442.95 -462.15 0 39345 0
1.24 933.39 1442.95 -462.15 0 39345 0
1.28 933.39 1442.95 -462.15 0 39345 0
1.32 933.39 1442.95 -462.15 0 39345 0
1.36 933.39 1442.95 -462.15 0 39345 0
1.41 933.39 1442.95 -462.20 0 39345 0
1.46 933.39 1442.95 -462.15 0 39345 0
1.50 933.39 1442.95 -462.15 0 39345 0
1.56 933.39 1442.95 -462.15 0 39345 0
1.61 933.39 1442.95 -462.15 0 39345 0
1.67 933.39 1442.95 -462.15 0 39345 0
1.70 933.39 1442.95 -462.15 0 39345 0
1.76 933.39 1442.95 -462.15 0 39345 0
1.81 933.39 1442.95 -462.15 0 39345 0
1.87 933.39 1442.95 -462.15 0 39345 0
1.93 933.39 1442.95 -462.15 0 39345 0
1.98 933.39 1442.95 -462.15 0 39345 0
2.02 933.39 1442.95 -462.15 0 39345 0
2.07 933.39 1442.95 -462.15 0 39345 0
2.11 933.39 1442.95 -462.15 0 39345 0
2.17 933.39 1442.95 -462.15 0 39345 0
2.22 933.39 1442.95 -462.15 0 39345 0
2.28 933.39 1442.95 -462.15 0 39345 0
2.33 933.39 1442.95 -462.15 0 39345 0
2.38 933.39 1442.95 -462.15 0 39345 0
2.44 933.39 1442.95 -462.15 0 39345 0
2.49 933.39 1442.95 -462.21 0 39345 0
2.53 933.39 1442.95 -462.15 0 39345 0
2.58 933.39 1442.95 -462.15 0 39345 0
2.64 933.39 1442.95 -462.15 0 39345 0
2.69 933.39 1442.95 -462.15 0 39345 0
2.75 933.39 1442.95 -462.15 0 39345 0
2.80 931.15 1441.31 -460.15 0 39345 0
2.85 921.47 1434.25 -460.15 0 39345 0
2.91 907.57 1424.10 -460.15 0 39345 65535
2.96 888.93 1410.50 -460.15 0 39345 0
3.01 868.37 1395.49 -460.15 0 39345 0
3.06 849.21 1381.51 -460.15 0 39345 0
3.12 830.45 1367.81 -460.15 0 39154 0
3.17 812.76 1355.93 -460.15 0 38032 65482
3.22 793.76 1346.14 -460.15 0 35942 65389
3.27 771.68 1339.60 -460.15 0 33726 65367
3.32 752.11 1337.36 -460.15 0 32926 65378
3.36 732.16 1336.21 -460.15 0 32819 65417
3.40 718.54 1336.20 -460.15 0 32819 65307
3.44 698.69 1335.61 -460.15 0 32819 65493
3.49 672.56 1335.16 -460.15 0 32819 65510
3.54 654.16 1335.02 -460.15 0 32819 0
3.59 628.99 1334.83 -460.15 0 32819 0
3.64 611.09 1334.73 -460.15 0 32819 0
3.68 588.82 1334.61 -460.15 0 32819 0
3.74 565.59 1334.50 -460.15 0 32819 0
3.78 545.26 1334.40 -460.15 0 32819 0
3.83 523.97 1334.30 -460.15 0 32819 0
3.88 500.74 1334.19 -460.15 0 32819 0
3.93 478.47 1334.09 -460.15 0 32819 0
3.98 461.05 1334.01 -460.15 0 32819 0
4.03 436.36 1333.89 -460.15 0 32819 0
4.08 414.10 1333.77 -460.15 0 32895 0
4.13 394.74 1333.45 -460.15 0 33104 0
4.18 372.97 1332.76 -460.15 0 33263 16
4.22 352.66 1331.79 -460.15 0 33472 22
4.27 330.94 1330.23 -460.15 0 33693 31
4.32 308.74 1328.39 -460.15 0 33693 17
4.37 288.97 1326.69 -460.15 0 33693 0
4.42 265.35 1324.63 -460.15 0 33693 0
4.47 243.17 1322.68 -460.15 0 33693 0
4.52 218.09 1320.54 -460.15 0 33502 0
4.57 198.30 1319.13 -460.15 0 33386 0
4.62 175.58 1317.85 -460.15 0 32943 65508
4.67 153.30 1317.86 -460.15 0 31925 65459
4.73 130.10 1320.00 -460.15 0 30812 65417
4.77 110.50 1323.67 -460.15 0 30350 65437
4.82 90.61 1328.04 -460.15 0 30144 65469
4.87 69.41 1333.13 -460.15 0 30144 65500
4.92 46.86 1338.73 -460.15 0 30144 65512
4.97 28.09 1343.49 -458.15 0 30144 0
5.02 5.11 1349.34 -458.15 0 30144 0
5.07 -13.63 1354.18 -458.15 0 30106 0
5.11 -33.78 1359.42 -458.15 0 30106 0
5.16 -52.98 1364.42 -458.15 0 29953 0
5.20 -68.67 1378.40 -459.13 0 29551 65378
5.25 -80.91 1395.75 -459.61 0 29489 65389
5.30 -92.05 1415.29 -459.86 0 29489 65421
5.35 -100.20 1434.50 -460.10 0 29527 65483
5.39 -110.27 1453.28 -460.10 0 29527 65505
5.44 -127.84 1465.56 -460.10 0 29527 157
5.48 -145.57 1473.40 -460.10 0 29527 146
5.53 -164.89 1478.30 -460.10 0 29527 117
5.57 -184.06 1485.20 -460.10 0 29527 71
5.62 -202.86 1491.61 -460.10 0 29527 39
5.66 -219.86 1497.23 -460.10 0 29689 23
5.71 -239.75 1503.38 -460.10 0 29976 29
5.75 -258.87 1508.72 -460.10 0 30110 30
5.80 -277.10 1513.63 -460.10 0 30110 17
5.84 -294.78 1521.63 -460.10 0 30186 65389
5.88 -308.25 1536.84 -460.10 0 30286 65389
5.93 -319.52 1551.75 -460.10 0 30596 65392
5.97 -330.85 1566.92 -460.10 0 31374 65489
6.01 -342.77 1581.56 -460.10 0 32338 13
6.06 -355.70 1595.33 -460.10 0 33458 49
6.10 -374.76 1603.20 -460.10 0 34511 157
6.15 -397.44 1605.63 -460.10 0 35440 180
6.19 -418.37 1602.83 -460.10 0 36067 146
6.24 -439.38 1597.17 -460.10 0 36571 157
6.29 -458.72 1588.27 -460.10 0 37162 143
6.33 -476.63 1580.69 -460.10 0 37841 108
6.38 -499.06 1581.22 -460.10 0 38736 65367
6.43 -520.57 1585.80 -460.10 0 39714 65460
6.47 -536.49 1587.22 -460.10 0 40458 0
6.51 -553.88 1585.11 -460.10 0 41358 135
6.55 -571.98 1575.31 -460.10 0 42359 146
6.60 -586.37 1561.75 -460.10 0 43460 146
6.64 -598.15 1545.93 -460.10 0 44383 135
6.68 -608.19 1528.30 -460.10 0 45038 146
6.73 -615.39 1508.87 -460.10 0 45476 138
6.77 -622.69 1490.86 -460.10 0 45818 104
6.82 -629.21 1472.59 -460.10 0 46066 70
6.86 -635.19 1454.15 -460.10 0 46252 55
6.90 -640.62 1435.56 -460.10 0 46718 52
6.95 -645.45 1415.79 -460.10 0 47295 62
7.00 -649.25 1395.30 -460.10 0 48052 78
7.04 -661.02 1378.15 -460.10 0 48811 65389
7.09 -675.37 1362.08 -460.10 0 49416 65414
7.14 -690.54 1347.87 -460.10 0 49743 65500
7.18 -705.12 1331.04 -460.10 0 49948 0
7.23 -709.95 1310.31 -460.10 0 50181 168
7.28 -710.30 1289.45 -460.10 0 50246 168
7.32 -708.86 1269.40 -460.10 0 50246 124
